400 3 1
0.7054023180326452 0.014669217197460394 0.012994817601829967 0
0.9605558068436442 0.6176160071238531 0.636089420716046 1
0.8077795039473175 0.9468181664410887 0.05666800447413756 0
0.8943569432569172 0.9283373430843307 0.08224132518305605 0
0.3829743623082641 0.12009217582716236 0.3158322898074408 0
0.037357340422613405 0.7206895209073392 0.053236468530685865 0
0.660643768089387 0.11718365577856216 0.33194939449681604 0
0.8729159947963451 0.17259732354449642 0.7080047084761605 0
0.7559856386954706 0.03269313081325753 0.7572548244605021 0
0.758812488713225 0.756918155843422 0.9011883741648247 1
0.7223843950612805 0.02912897813630666 0.915301977787917 0
0.6806563735819274 0.6684779573476626 0.36633252523255766 0
0.9445375430354985 0.25208960604719044 0.6087922596668647 0
0.9289388808979882 0.876213913895781 0.6746723065813759 1
0.7227477046094948 0.27100554537388355 0.8383882472792082 0
0.6213839875461793 0.39131338925548254 0.2696738698548523 0
0.2687218797051425 0.6836849771178969 0.6610219161437718 0
0.3816091562060079 0.7137251827358119 0.7491680152999591 0
0.039138309211857125 0.6503631843222967 0.1660988709211222 0
0.8835643143354507 0.952102002471169 0.15435444317956126 0
0.6356869004994605 0.6794643595745524 0.09479573994907431 0
0.390195754909915 0.2789946829199207 0.11165195350214918 0
0.9684467441276057 0.6677182701900357 0.2118501919422785 0
0.34415668203615757 0.005595338562311869 0.67222964498036 0
0.9399723435199819 0.32693207024605175 0.8497274177436103 0
0.36668179002044055 0.0508925847437931 0.058906311696742875 0
0.1928992081459796 0.18525067606228263 0.9806253136040853 0
0.9569794461995914 0.16661819214775342 0.9717769306564529 0
0.30773821119644773 0.6497844853303713 0.8080652515482982 0
0.3083539155512054 0.6269669600198897 0.31980674501693873 0
0.6913876486736592 0.07467872599496461 0.3650216387238391 0
0.9923508211676417 0.7250500083474323 0.7179221293322748 1
0.8238816519587825 0.8760213489192608 0.6152362312209165 1
0.9683848114607325 0.35909835689905545 0.8320317509078698 0
0.7027729245323693 0.8384242898728083 0.22253550026188196 0
0.8494266801481313 0.2307969241428114 0.659605109055103 0
0.7753171480066655 0.09898102163223077 0.15733955212691408 0
0.6913472407594077 0.6696801074780886 0.745354118819318 1
0.6618591317552213 0.8021702982722678 0.6047516243644557 1
0.332996018530457 0.8606928768235839 0.3421225766651954 0
0.7298622609069343 0.326574193935235 0.23722727101783103 0
0.6434123997337844 0.12696778115677743 0.6869684959511575 0
0.7607018996835069 0.07915923736651531 0.6037229289737812 0
0.9497280743905592 0.2727262971252046 0.26474758427980405 0
0.7991629541326455 0.26747992049751856 0.19911126113774624 0
0.27998021537490714 0.7860162921449223 0.1739672966653074 0
0.25485595020368346 0.7435363955757057 0.09519285018699808 0
0.2681555260420063 0.2875518854114313 0.6538308513456349 0
0.16108607587582724 0.6142584852336803 0.7426938224445577 0
0.8470630093620717 0.880867015039854 0.3904371713281447 0
0.012302772717572075 0.6262636147273403 0.14304778756109793 0
0.976403694985267 0.28454023542850804 0.8412824716935666 0
0.8945280328868556 0.7812644897804947 0.9193876925469089 1
0.32845309578986404 0.04898593010186447 0.0322559045770221 0
0.046093374760902805 0.04684873042422666 0.23991801813041003 0
0.7974401503832518 0.9010550894756979 0.195923059367771 0
0.18387999433809532 0.7467145231226489 0.03697131640249984 0
0.14820341281326932 0.8102369226680975 0.7332003925043894 0
0.08020317697618518 0.030486804314601823 0.7203408886685561 0
0.6325556261747558 0.8023192042772812 0.8097437118150715 1
0.07578383822063928 0.23288642844617735 0.8291166060791336 0
0.2995038636380998 0.1216491972666982 0.6156185404207717 0
0.24262396922376395 0.6761562647920808 0.3415669676199856 0
0.6659423629869985 0.13244438105754763 0.6152328577436683 0
0.2579195303157301 0.17331071125459085 0.10791088963364581 0
0.053022643515777346 0.9652059628359199 0.19183399333284046 0
0.6005041659011947 0.35687318089518405 0.6097680922433637 0
0.6526312190602062 0.8458031112401495 0.8734039895462069 1
0.6861472103004018 0.15315195379268454 0.21958707366283592 0
0.7148530847468605 0.6706019694304851 0.2047498554873458 0
0.1551070418920153 0.8709033725159131 0.997003494160448 0
0.7467422299487544 0.2598845439522899 0.9710766627014282 0
0.6258821298780944 0.6711347720311021 0.6443372380646897 1
0.21812491316266036 0.06230828065289162 0.14124819866181626 0
0.2625454949016791 0.8472375832714399 0.17771396222748692 0
0.896140299556306 0.018928514983897693 0.3481625959189524 0
0.7609425790064734 0.19370309326033597 0.051932490495404604 0
0.19347964095333559 0.9501341363865335 0.6243282300943955 0
0.9920834810674829 0.6844214608162816 0.10711723408332119 0
0.19404222491820566 0.7557624812507135 0.6821261061774985 0
0.33790667265045793 0.20523037485698303 0.15943961324239764 0
0.9996969232159886 0.9407183169316614 0.630952819133664 1
0.8127893307341306 0.6860617501182577 0.06381488147739167 0
0.030155008026727104 0.19560121802225727 0.00011335596597550346 0
0.3366296422391294 0.01352414083850717 0.36059813232763693 0
0.14638394469725557 0.7531829222754439 0.6737881121321331 0
0.8485705779904767 0.16050117714180334 0.6862426904947315 0
0.8549342372335139 0.995806425261005 0.17339883275677592 0
0.15808115195338446 0.6866652912008248 0.1875882551403868 0
0.9937214315939381 0.08371382098383018 0.20755746426135102 0
0.6405381013979703 0.36217577483229835 0.9061372254337576 0
0.04256849119280215 0.02315878372425373 0.8734240689434357 0
0.8317964690442123 0.33576186686912857 0.6255325035450863 0
0.25839169595643896 0.10288437007989071 0.25300850904389083 0
0.7274244948172811 0.13811846878333311 0.2971921814903502 0
0.9833264331889882 0.6273358280367421 0.6099373670387398 1
0.1583920604987218 0.27534444275703396 0.13296869201574957 0
0.2289289283595598 0.1531227896785573 0.3300656211400155 0
0.07909819059841705 0.04180587045739592 0.9207790421084091 0
0.15456157594944753 0.9147463831131187 0.8325010534331426 0
0.8358322852654623 0.11196384949559512 0.6734306307466936 0
0.11807859732580972 0.15380928443067288 0.7809288716279772 0
0.35279984763800176 0.858908557947537 0.9014931851034226 0
0.041376872688436706 0.663775939153415 0.72779432271826 0
0.154623545721292 0.9716145492107409 0.3412961100001358 0
0.24989766550188386 0.31354341487057946 0.10715974276804019 0
0.24675516797273134 0.8977726353129096 0.8319183760113953 0
0.726269132235042 0.8999831721833025 0.9466707959998267 1
0.25148614546687287 0.10586644056039629 0.38715155633048726 0
0.2243014484559107 0.9520930601984163 0.2961273799116406 0
0.17439828920563105 0.6276300026165674 0.791658961247405 0
0.09636322306351863 0.28463866369723656 0.8061802870688463 0
0.9310879930761766 0.31375397529472904 0.82156987413696 0
0.34701945860010697 0.25162735428172245 0.21220060181618472 0
0.10457930428674234 0.17749239621582424 0.8430226877575586 0
0.077655894527212 0.13970155159541142 0.6454682338699804 0
0.8644253277208113 0.6674347925692765 0.7452631514177824 1
0.9143051040684069 0.3951403981599796 0.9642511354601246 0
0.6926931884150115 0.2768074642088867 0.9398295817492104 0
0.14361871786826752 0.14454931550940708 0.9537515130791978 0
0.6213673689235821 0.6686945537435383 0.08074800703671503 0
0.31191052150041876 0.8195005099688661 0.21872172889784258 0
0.6305984293038832 0.9621111026736046 0.12045679404477261 0
0.2073987034581195 0.8515576175102233 0.1000035374589543 0
0.1670981524341999 0.9490551319077687 0.23477357285537748 0
0.8046047375332828 0.6115553235668298 0.26305188095153276 0
0.22328847706532684 0.9125357816201396 0.24967598178221706 0
0.6722287130011375 0.1361369038335043 0.07170411767304175 0
0.6539458834038159 0.045732815272545135 0.990933424998357 0
0.26705318568964076 0.3478383185916848 0.10828797528343159 0
0.955989204639838 0.19653881277453522 0.2915366550339433 0
0.36336777599557923 0.24741421014942644 0.6429260114067948 0
0.7395936737875658 0.0032786493980818676 0.8613784040734788 0
0.9004021176028533 0.8298184659418265 0.9080082206568031 1
0.002638877344773638 0.6034028393646952 0.9221506157721463 0
0.1707316865115217 0.011451755099020855 0.038495562140244854 0
0.8110493949755124 0.7230303534094005 0.39286680115572237 0
0.9590375065544328 0.26142952728990065 0.6638973164644636 0
0.3495527133060585 0.6259894612956445 0.1662476397375504 0
0.8274320814969055 0.9939668100440654 0.6727416493453949 1
0.09161354470960925 0.09380972989958714 0.331741183103895 0
0.3404477341580505 0.18648062567985402 0.35417951514325996 0
0.02026304734336959 0.27935232907892404 0.13289649492036437 0
0.9603790623401299 0.9028953280809919 0.9559910844497627 1
0.7503322910833325 0.886000417374389 0.3307808493610235 0
0.7870000782200063 0.8105077343121034 0.7942293003799809 1
0.8355108300091575 0.3524029265570472 0.1790417073955286 0
0.15324206860002743 0.1960449740746134 0.9884918620325436 0
0.22609919863761063 0.3440631180508378 0.08206910708695436 0
0.9836111106820055 0.701972522125194 0.0643153238008497 0
0.06111652982845761 0.8688105094632032 0.8595404053083731 0
